"dep0","dep1","dep2","dep3","mun0","mun1","dep","mun","name","level","funding","type","status","language","time","frequency","fequency"
"16","08","0206","46","16","040","alta verapaz","senahu","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","08","0207","46","16","042","alta verapaz","senahu","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","08","0208","46","16","013","alta verapaz","senahu","instituto nacional de eduacion diversificada","diversificado","oficial","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","08","0209","46","16","042","alta verapaz","senahu","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","08","1583","46","16","013","alta verapaz","senahu","instituto privado mixto de magisterio bilingue nauq","diversificado","privado","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","08","8292","46","16","013","alta verapaz","senahu","instituto privado mixto de formacion magisterial con orientacion bilingue","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","0007","46","16","015","alta verapaz","san pedro carcha","centro educativo nueva vida","diversificado","privado","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","0386","46","16","018","alta verapaz","san pedro carcha","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","0717","46","16","015","alta verapaz","san pedro carcha","instituto adolfo v. hall del norte","diversificado","oficial","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"16","09","0720","46","16","015","alta verapaz","san pedro carcha","instituto tecnico diversificado de bachillerato en construccion","diversificado","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","0721","46","16","015","alta verapaz","san pedro carcha","colegio ""sthella de hernandez""","diversificado","privado","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"16","09","0742","46","16","015","alta verapaz","san pedro carcha","liceo ""san pablo""","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","09","0748","46","16","015","alta verapaz","san pedro carcha","liceo intercultural verapacense","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","09","0756","46","16","015","alta verapaz","san pedro carcha","colegio sthella de hernandez","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","0760","46","16","015","alta verapaz","san pedro carcha","liceo intercultural verapacense","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","09","0763","46","16","018","alta verapaz","san pedro carcha","instituto mixto de educacion bilingue intercultural -imebi-","diversificado","privado","rural","abierta","bilingue","doble","FIN DE SEMANA","fin de semana"
"16","09","0796","46","16","017","alta verapaz","san pedro carcha","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","0806","46","16","018","alta verapaz","san pedro carcha","colegio particular mixto san josé","diversificado","privado","rural","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","09","0812","46","16","015","alta verapaz","san pedro carcha","colegio sthella de hernández","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"16","09","0820","46","16","015","alta verapaz","san pedro carcha","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","0827","46","16","016","alta verapaz","san pedro carcha","instituto nacional de educación diversificada","diversificado","oficial","rural","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","0828","46","16","015","alta verapaz","san pedro carcha","instituto de educación básica bilingue intercultural la trinidad","diversificado","privado","urbana","abierta","bilingue","doble","FIN DE SEMANA","fin de semana"
"16","09","0829","46","16","015","alta verapaz","san pedro carcha","instituto de educación básica bilingue intercultural ""la trinidad""","diversificado","privado","urbana","abierta","bilingue","matutina","FIN DE SEMANA","fin de semana"
"16","09","0830","46","16","015","alta verapaz","san pedro carcha","instituto tecnico diversificado de bachillerato en construccion","diversificado","oficial","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"16","09","0834","46","16","015","alta verapaz","san pedro carcha","liceo de superación a distancia verapacense","diversificado","privado","urbana","abierta","bilingue","doble","A DISTANCIA","a distancia"
"16","09","0837","46","16","016","alta verapaz","san pedro carcha","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","0838","46","16","014","alta verapaz","san pedro carcha","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","0839","46","16","014","alta verapaz","san pedro carcha","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","0840","46","16","015","alta verapaz","san pedro carcha","instituto nacional de educación diversificada","diversificado","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","0844","46","16","015","alta verapaz","san pedro carcha","colegio sagrada familia","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","1574","46","16","015","alta verapaz","san pedro carcha","centro educativo particular don bosco","diversificado","privado","rural","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","2160","46","16","017","alta verapaz","san pedro carcha","centro educativo don bosco tzacanija","diversificado","privado","rural","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","6450","46","16","015","alta verapaz","san pedro carcha","centro educativo privado talita kumi","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","09","7312","46","16","017","alta verapaz","san pedro carcha","instituto tecnico experimental de recursos naturales","diversificado","privado","rural","cerrada temporalmente","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"16","09","8333","46","16","015","alta verapaz","san pedro carcha","colegio particular mixto ""isaias barrientos""","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","9258","46","16","015","alta verapaz","san pedro carcha","colegio ""sthella de hernandez""","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","09","9259","46","16","015","alta verapaz","san pedro carcha","colegio ""sthella de hernandez""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","10","0001","46","16","019","alta verapaz","san juan chamelco","liceo coeducativo privado ""javier de la verapaz""","diversificado","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","10","0050","46","16","019","alta verapaz","san juan chamelco","centro educativo ak naleb","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","10","0051","46","16","019","alta verapaz","san juan chamelco","centro educativo ak naleb","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","10","0052","46","16","019","alta verapaz","san juan chamelco","instituto privado mixto de desarrollo local","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","10","0053","46","16","019","alta verapaz","san juan chamelco","colegio san francisco javier de la verapaz","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","10","0056","46","16","019","alta verapaz","san juan chamelco","instituto privado mixto de desarrollo local","diversificado","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","10","0062","46","16","019","alta verapaz","san juan chamelco","colegio particular mixto kairos","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","10","0063","46","16","019","alta verapaz","san juan chamelco","colegio particular mixto kairos","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","10","0064","46","16","019","alta verapaz","san juan chamelco","instituto nacional de educación diversificada","diversificado","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","10","0065","46","16","019","alta verapaz","san juan chamelco","liceo guatemalteco verapacense","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","10","0066","46","16","019","alta verapaz","san juan chamelco","liceo guatemalteco verapacense","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","10","0072","46","16","019","alta verapaz","san juan chamelco","colegio particular mixto kairos","diversificado","privado","urbana","abierta","bilingue","doble","FIN DE SEMANA","fin de semana"
"16","10","1400","46","16","019","alta verapaz","san juan chamelco","instituto tecnico experimental en recursos naturales -itern-","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"16","10","3816","46","",NA,"alta verapaz","san juan chamelco","liceo de bachillerato en computacion y educacion para el hogar 'mbm' jm","diversificado","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"16","10","9601","46","16","019","alta verapaz","san juan chamelco","centro educativo menonita q eqchi bezaleel","diversificado","privado","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","11","0003","46","16","021","alta verapaz","lanquin","instituto mixto privado ""francisco oswaldo reyes narciso""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"16","11","0027","46","16","021","alta verapaz","lanquin","instituto nacional de educacion diversificada","diversificado","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","11","0055","46","16","021","alta verapaz","lanquin","instituto mixto de educaciòn bilingüe intercultural imebi","diversificado","privado","urbana","cerrada temporalmente","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"16","11","0057","46","16","021","alta verapaz","lanquin","instituto nacional de educacion diversificada","diversificado","oficial","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
